DEPTH_WMSF,HCGR,HFK,HTHO,HURA,IDPH,IMPH,SFLU,lithology
109.954,66.1581,1.9923,9.55,1.7368,1.1539,1.2164,0.9699,Mud
110.1064,68.6268,2.0286,10.129,1.4847,1.1283,1.2216,1.0253,Mud
110.2588,69.0181,1.9945,10.4541,1.4465,1.1314,1.2902,1.1423,Mud
110.4112,67.7046,1.9477,10.3069,1.2818,1.162,1.3728,1.1804,Mud
110.5636,66.0553,1.8832,10.1554,1.4005,1.2132,1.4203,1.1814,Mud
110.716,65.6321,1.8626,10.1404,1.3383,1.2688,1.419,1.0835,Mud
110.8684,66.2007,1.8493,10.4003,1.3874,1.3132,1.3885,1.118,Mud
111.0208,66.9143,1.8653,10.5358,1.3342,1.339,1.3582,1.0578,Mud
111.1732,67.7775,1.8895,10.6706,1.3765,1.3472,1.3518,0.8938,Mud
111.3256,68.0354,1.9242,10.5505,1.402,1.3441,1.3762,0.8509,Mud
111.478,70.6352,1.961,11.1688,1.2004,1.3371,1.4218,0.9399,Mud
111.6304,70.9684,1.9694,11.2264,1.3894,1.3335,1.4714,0.8997,Mud
111.7828,67.6446,1.9107,10.5038,1.53,1.3381,1.5068,0.738,Mud
111.9352,65.3751,1.8762,9.9782,1.6001,1.3512,1.5157,0.6582,Mud
112.0876,63.2053,1.8331,9.5348,1.4477,1.3688,1.5003,0.6537,Mud
112.24,64.028,1.8712,9.5757,1.3838,1.387,1.4756,0.6865,Mud
112.3924,64.1914,1.8562,9.7159,1.2609,1.4038,1.4558,0.7895,Mud
112.5448,66.1853,1.912,10.0287,1.2204,1.4156,1.4472,0.8677,Mud
112.6972,65.0009,1.9145,9.634,1.5428,1.4192,1.4498,0.8597,Mud
112.8496,65.522,1.9049,9.8575,1.6074,1.4129,1.4586,0.8932,Mud
113.002,64.7099,1.8936,9.6634,1.6783,1.4004,1.466,0.8343,Mud
113.1544,62.3894,1.8229,9.3329,1.6907,1.3907,1.4652,0.7617,Mud
113.3068,60.153,1.76,8.9841,1.661,1.3837,1.4539,0.7946,Mud
113.4592,59.8129,1.7077,9.1814,1.5001,1.3788,1.435,0.823,Mud
113.6116,60.5618,1.7301,9.2903,1.5928,1.3787,1.4155,0.7606,Mud
113.764,62.0985,1.7567,9.6273,1.781,1.3839,1.4038,0.7207,Mud
113.9164,63.6747,1.7799,9.9967,1.7668,1.3943,1.4072,0.7697,Mud
114.0688,62.9616,1.8071,9.6091,1.8266,1.4126,1.4305,0.837,Mud
114.2212,61.136,1.7524,9.3436,1.809,1.4467,1.4749,0.7755,Mud
114.3736,58.83,1.6477,9.2177,1.6537,1.4896,1.5362,0.8393,Mud
114.526,56.1791,1.6014,8.6387,1.454,1.5198,1.6029,0.849,Mud
114.6784,52.3466,1.512,7.9331,1.2033,1.5381,1.656,1.0841,Mud
114.8308,49.8028,1.4321,7.585,1.0773,1.5513,1.6779,0.8362,Mud
114.9832,48.3497,1.3879,7.3777,1.0007,1.5594,1.6646,1.0531,Mud
115.1356,50.3643,1.4496,7.6626,1.0127,1.5626,1.6268,0.9859,Mud
115.288,51.1363,1.447,7.9254,1.02,1.5615,1.5798,0.8545,Mud
115.4404,51.6646,1.4714,7.9522,1.2767,1.5552,1.5342,0.8932,Mud
115.7452,52.4493,1.4832,8.1345,1.6394,1.5039,1.4688,0.9025,Mud
115.8976,51.4643,1.4886,7.7871,1.6168,1.472,1.4509,0.7557,Mud
116.05,51.3216,1.505,7.6451,1.5809,1.4491,1.4428,0.7258,Mud
116.2024,49.8531,1.4442,7.5305,1.6505,1.4306,1.4423,0.7406,Mud
116.3548,50.333,1.4363,7.7303,1.7591,1.4242,1.4454,0.7231,Mud
116.5072,51.7013,1.5035,7.7757,1.9407,1.416,1.4479,0.9884,Mud
116.6596,52.5007,1.5377,7.8321,2.1176,1.4131,1.4472,0.9411,Marl
116.812,52.8499,1.574,7.7315,2.3611,1.4089,1.4422,0.7479,Marl
116.9644,53.7711,1.5858,7.9574,2.2067,1.384,1.4317,0.8212,Marl
117.1168,54.3314,1.5836,8.1501,1.9361,1.3529,1.4143,0.7358,Mud
117.2692,52.8407,1.5706,7.7485,1.8212,1.3324,1.391,0.9602,Mud
117.4216,53.2473,1.6179,7.6019,1.9521,1.3231,1.3667,1.1231,Mud
117.574,54.6631,1.6545,7.8414,1.9913,1.3179,1.3478,1.1302,Mud
117.7264,56.5563,1.7001,8.1818,2.0442,1.3138,1.3363,1.1143,Mud
117.8788,55.8763,1.7032,7.9453,2.2133,1.3096,1.329,1.1063,Mud
118.0312,58,1.7643,8.2684,2.0381,1.3057,1.3202,1.0956,Mud
118.1836,58.9227,1.7855,8.4402,1.9664,1.3001,1.307,1.1183,Mud
118.336,60.5538,1.7983,8.8882,1.8565,1.2949,1.2922,1.13,Mud
118.4884,60.097,1.7793,8.8534,2.0045,1.2914,1.2817,1.1276,Mud
118.6408,57.6372,1.686,8.6105,2.0024,1.2879,1.2788,1.1224,Mud
118.7932,54.102,1.6085,7.9311,2.0129,1.2903,1.2825,1.1272,Mud
118.9456,51.354,1.5079,7.6387,1.8718,1.3062,1.2904,1.1354,Mud
119.098,52.3664,1.5192,7.8971,1.9124,1.3377,1.3011,0.8376,Mud
119.2504,53.7457,1.5303,8.2745,1.9515,1.3725,1.3141,0.7116,Mud
119.4028,55.0924,1.5774,8.4305,2.0289,1.4077,1.3323,0.7314,Mud
119.5552,57.2913,1.598,9.0148,1.9044,1.4329,1.3648,0.7478,Mud
119.7076,56.1328,1.5552,8.8943,2.0436,1.4482,1.4229,0.8846,Mud
119.86,54.6825,1.4925,8.7962,2.1563,1.4616,1.5101,0.9887,Mud
120.0124,51.5176,1.405,8.2937,1.918,1.4762,1.6141,1.1066,Marl
120.1648,45.0504,1.2221,7.2907,1.4725,1.4973,1.7026,1.0049,Mud
120.3172,36.1208,1.0094,5.6725,1.2694,1.5301,1.7366,0.8861,Mud
120.4696,32.5478,0.8934,5.2061,1.0804,1.5612,1.7056,0.8695,Sandy Mud
120.622,34.7682,0.9556,5.554,1.2603,1.5717,1.6387,0.9316,Mud
120.7744,39.8008,1.1153,6.2329,1.4939,1.5112,1.5706,0.9661,Mud
120.9268,43.0471,1.1918,6.8258,1.667,1.4308,1.518,0.9368,Mud
121.0792,44.5641,1.2094,7.2092,1.7531,1.3603,1.4742,0.8714,Mud
122.2984,52.7279,1.4622,8.3466,2.2315,0.9928,0.9259,0.55,Marl
122.4508,51.5319,1.4233,8.191,2.2482,0.9657,0.9184,0.5461,Marl
122.6032,52.4856,1.4935,8.0858,2.3142,0.9563,0.926,0.5475,Marl
122.7556,53.812,1.5705,8.0604,2.3376,0.9579,0.9388,0.5571,Marl
122.908,54.399,1.5635,8.2895,2.2278,0.9653,0.949,0.5649,Marl
123.0604,51.5409,1.5338,7.547,2.2742,0.9722,0.9543,0.5722,Marl
123.2128,48.0879,1.4529,6.9135,2.4343,0.9749,0.9566,0.561,Marl
123.3652,50.0731,1.5318,7.0879,2.322,0.9767,0.9598,0.552,Marl
123.5176,49.8879,1.5371,6.9977,2.4287,0.9789,0.9668,0.5723,Marl
123.67,49.7702,1.5398,6.944,2.3227,0.9813,0.9786,0.5575,Marl
123.8224,50.1827,1.553,6.9989,2.1845,0.9828,0.9954,0.5769,Marl
123.9748,51.997,1.5632,7.5214,2.1824,0.9855,1.017,0.6511,Marl
124.1272,56.8758,1.6516,8.5678,1.9916,0.9934,1.042,0.6477,Mud
124.2796,60.2547,1.7105,9.3067,1.9,1.0079,1.0654,0.9037,Mud
124.432,59.6369,1.6732,9.3271,1.8821,1.0147,1.0804,0.9003,Mud
124.5844,60.5871,1.6495,9.7702,1.8195,1.0278,1.0827,0.9088,Mud
124.7368,59.2585,1.5801,9.7505,1.7943,1.0163,1.075,0.9066,Mud
124.8892,59.3968,1.5646,9.8855,1.6844,1.0106,1.0648,0.9006,Mud
125.0416,57.9368,1.4823,9.8993,1.657,1.0228,1.0558,0.9302,Mud
125.3464,60.4197,1.533,10.3987,1.1242,1.0781,1.0292,0.946,Mud
125.4988,61.0628,1.5423,10.5505,1.1436,1.0939,1.0164,0.6856,Mud
125.6512,59.7709,1.5544,10.0652,1.3304,1.1133,1.0203,0.6603,Mud
125.8036,60.6214,1.6543,9.753,1.6029,1.1483,1.0561,0.7841,Mud
125.956,63.6198,1.7658,10.0621,1.6887,1.208,1.1336,0.8676,Mud
126.1084,67.232,1.8575,10.683,1.8953,1.2787,1.25,0.8588,Mud
126.2608,67.8216,1.9419,10.378,2.0996,1.3558,1.3825,0.9406,Mud
126.4132,64.3152,1.8571,9.7505,2.2044,1.4033,1.4926,0.8559,Mud
126.5656,60.5511,1.7792,8.9996,2.1768,1.4259,1.5477,0.8149,Mud
126.718,58.6967,1.7377,8.6475,2.1476,1.4375,1.5425,0.8925,Mud
126.8704,56.5053,1.7103,8.1055,2.5759,1.4428,1.4983,0.9416,Marl
127.0228,56.9183,1.6977,8.3117,2.7154,1.4426,1.4438,0.8217,Marl
127.1752,58.2784,1.7445,8.4738,2.6943,1.4376,1.3982,0.8216,Mud
127.3276,59.0355,1.7677,8.5808,2.5406,1.4239,1.3678,0.8658,Mud
127.48,60.1114,1.7733,8.8933,2.5473,1.4047,1.3519,0.7656,Mud
127.6324,60.3177,1.7879,8.8738,2.569,1.3886,1.3466,0.768,Mud
127.7848,63.6627,1.8807,9.4031,2.3954,1.3794,1.3468,0.9395,Mud
127.9372,64.0892,1.8722,9.5893,2.399,1.3831,1.3484,1.1405,Mud
128.0896,64.1847,1.8917,9.506,2.1478,1.3964,1.3514,1.1455,Mud
128.242,64.4587,1.8669,9.7388,1.9732,1.4132,1.3588,1.1537,Mud
128.3944,63.917,1.8684,9.5566,1.925,1.4341,1.3743,1.1806,Mud
128.5468,61.8388,1.8558,8.964,1.7039,1.4597,1.4026,1.2324,Mud
128.6992,58.0209,1.7426,8.4023,1.4491,1.4822,1.4477,1.2614,Mud
128.8516,51.7508,1.5553,7.4883,1.3596,1.5062,1.5084,1.292,Mud
129.004,50.5825,1.47,7.613,1.3408,1.5247,1.5732,1.3794,Mud
129.1564,49.835,1.4577,7.4457,1.4122,1.5364,1.621,1.4492,Mud
129.3088,51.153,1.4831,7.7193,1.4427,1.5362,1.6312,1.413,Mud
129.4612,54.5432,1.5683,8.3078,1.4133,1.5218,1.5963,1.3469,Mud
129.6136,59.6409,1.7091,9.1181,1.2026,1.4968,1.5399,1.2924,Mud
129.766,65.589,1.8377,10.2724,1.2308,1.4636,1.4885,1.2402,Mud
129.9184,69.3475,1.9912,10.5791,1.203,1.4155,1.4526,1.2054,Mud
130.0708,70.6438,2.054,10.6269,1.4753,1.3729,1.4279,1.1795,Mud
130.2232,69.2407,1.963,10.7099,1.506,1.33,1.4038,1.1459,Mud
130.3756,68.5851,1.9862,10.3638,1.5939,1.2913,1.3675,1.1065,Mud
130.528,68.9062,1.9768,10.5216,1.631,1.259,1.312,1.0856,Mud
130.6804,67.7371,1.9907,10.0653,1.5405,1.2371,1.2451,1.0231,Mud
130.8328,67.6689,1.9369,10.3585,1.3042,1.2224,1.1844,0.9336,Mud
131.7472,70.8495,2.0336,10.8124,1.5352,1.2076,1.2125,1.0561,Mud
131.8996,71.8812,2.094,10.7897,1.6996,1.2357,1.2285,1.0646,Mud
132.052,72.8339,2.0677,11.2489,1.6478,1.2756,1.2416,1.0852,Mud
132.2044,71.6911,2.0935,10.7312,1.6755,1.3219,1.2538,1.1063,Mud
132.3568,69.9818,2.0103,10.6702,1.6728,1.3648,1.27,1.1025,Mud
132.5092,67.8953,1.9684,10.2469,1.6714,1.3925,1.2988,1.0927,Mud
132.6616,65.3219,1.9427,9.5718,1.5723,1.4104,1.346,1.1653,Mud
132.814,62.6753,1.8255,9.4096,1.329,1.4221,1.4044,1.3314,Mud
132.9664,61.941,1.7741,9.4751,1.1639,1.4265,1.4496,1.3536,Mud
133.1188,62.587,1.7847,9.6201,1.2118,1.4247,1.4541,1.2047,Mud
133.2712,67.6728,1.9329,10.3834,1.3992,1.4186,1.4131,1.1087,Mud
133.4236,70.275,2.0096,10.7686,1.5487,1.4088,1.35,1.1016,Mud
133.576,72.4367,2.0842,11.0251,1.4695,1.3955,1.2945,1.1095,Mud
133.7284,69.6443,2.0219,10.4943,1.379,1.3793,1.264,1.1112,Mud
133.8808,69.7859,2.0163,10.5723,1.1961,1.3572,1.2582,1.1065,Mud
134.0332,67.7117,1.9719,10.1675,1.0876,1.331,1.2694,1.1045,Mud
134.1856,67.2563,1.9572,10.1075,1.1328,1.3089,1.2856,1.1071,Mud
134.338,64.2607,1.8338,9.8693,1.4639,1.2922,1.2954,1.1181,Mud
134.4904,63.8771,1.8068,9.9044,1.6794,1.2785,1.294,1.1228,Mud
134.6428,63.8439,1.8253,9.7852,1.6686,1.2654,1.2829,1.1206,Mud
134.7952,61.8768,1.7912,9.3543,1.8037,1.2537,1.2666,1.1146,Mud
134.9476,62.0164,1.782,9.453,1.9279,1.2451,1.2487,1.1063,Mud
135.1,62.7642,1.7864,9.6667,1.9345,1.2357,1.2317,1.0634,Mud
135.2524,63.5644,1.7728,10.0034,1.8981,1.2374,1.2163,1.026,Mud
135.4048,64.8265,1.7699,10.4247,1.5602,1.2591,1.2034,1.0261,Mud
135.5572,62.785,1.7379,9.9574,1.5802,1.2903,1.1958,1.0331,Mud
135.7096,62.079,1.7179,9.8484,1.75,1.3215,1.2,1.0237,Mud
135.862,61.3144,1.6804,9.8224,1.6989,1.3471,1.2258,1.053,Mud
136.0144,61.0651,1.6911,9.6798,1.5002,1.3652,1.2804,1.149,Mud
136.1668,59.5757,1.694,9.1857,1.5818,1.3794,1.358,1.2845,Mud
136.3192,57.973,1.6836,8.7323,1.7878,1.391,1.4326,1.3503,Mud
136.4716,55.9708,1.6421,8.3335,1.7994,1.3993,1.4679,1.2696,Mud
136.624,54.0632,1.5613,8.1945,1.5326,1.4051,1.4469,1.1668,Mud
136.7764,50.6417,1.4881,7.5259,1.7072,1.4096,1.3888,1.1184,Mud
136.9288,52.3819,1.5626,7.6482,1.595,1.4129,1.3287,1.098,Mud
137.0812,50.8336,1.5479,7.2377,2.039,1.4145,1.2901,1.0778,Mud
137.5384,54.2215,1.6264,7.8644,2.2883,1.3688,1.3132,1.0469,Marl
137.6908,54.3973,1.6548,7.7548,2.3034,1.341,1.3368,1.0486,Marl
137.8432,56.6126,1.6914,8.2506,2.0249,1.3219,1.3534,1.0414,Mud
137.9956,58.7367,1.7399,8.6479,1.8015,1.3231,1.3583,1.0595,Mud
138.148,61.7808,1.8248,9.1269,1.7275,1.3332,1.3512,1.1011,Mud
138.3004,59.9639,1.8148,8.6026,2.0137,1.3385,1.3391,1.1238,Mud
138.4528,62.3811,1.8887,8.9449,1.7933,1.3429,1.3319,1.1202,Mud
138.6052,59.7524,1.8284,8.4551,1.9027,1.3612,1.3344,1.1729,Mud
138.7576,59.5067,1.8423,8.2949,1.9067,1.3956,1.3448,1.2112,Mud
139.0624,59.2413,1.8195,8.3438,1.6288,1.4581,1.3934,1.0778,Mud
139.2148,58.8643,1.8624,7.9715,1.9539,1.4843,1.4479,1.2541,Mud
139.3672,57.1973,1.8243,7.6598,2.0003,1.5023,1.5275,1.4399,Mud
139.5196,52.1611,1.7114,6.7059,2.1051,1.514,1.6094,1.4917,Marl
139.672,45.8431,1.5173,5.8163,1.9887,1.5239,1.6509,1.4453,Mud
139.8244,42.9495,1.3742,5.7267,1.812,1.5367,1.6308,1.4065,Sandy Mud
139.9768,43.6259,1.3763,5.9311,1.7375,1.5481,1.5774,1.3579,Sandy Mud
140.1292,44.195,1.4074,5.9314,1.9045,1.5507,1.5186,1.2984,Sandy Mud
140.2816,45.143,1.4439,6.0219,2.1498,1.546,1.4743,1.2371,Marl
140.434,44.1227,1.3729,6.1102,2.1124,1.5356,1.4526,1.1912,Sandy Mud
140.5864,43.6315,1.3404,6.1431,2.1703,1.5188,1.4505,1.1594,Sandy Mud
140.7388,45.8419,1.3861,6.5844,2.0267,1.494,1.4579,1.1488,Marl
140.8912,48.2101,1.4412,7.0211,1.8677,1.464,1.4636,1.1576,Mud
141.0436,50.2616,1.4371,7.7032,1.835,1.4362,1.4605,1.1613,Mud
141.196,51.107,1.4729,7.7644,1.6998,1.4182,1.448,1.1642,Mud
141.3484,51.3118,1.4818,7.7778,1.6329,1.4125,1.4311,1.1647,Mud
141.5008,50.1342,1.4614,7.5197,1.6326,1.4112,1.4169,1.1723,Mud
141.6532,50.5319,1.4762,7.5609,1.5764,1.4096,1.4103,1.1907,Mud
141.8056,50.3575,1.4727,7.5251,1.634,1.4064,1.4098,1.214,Mud
141.958,52.1843,1.5025,7.9368,1.4794,1.4004,1.4112,1.2198,Mud
142.1104,54.3741,1.5879,8.139,1.3475,1.3946,1.41,1.1911,Mud
142.2628,55.701,1.6262,8.3399,1.1763,1.3885,1.4034,1.1622,Mud
142.4152,55.832,1.6276,8.3738,1.3323,1.3826,1.3923,1.1536,Mud
142.5676,54.8044,1.5889,8.2711,1.2568,1.3782,1.3796,1.1544,Mud
142.72,56.4801,1.6274,8.5828,1.2707,1.3754,1.3681,1.1496,Mud
142.8724,55.3879,1.57,8.5685,1.3686,1.3737,1.3592,1.1398,Mud
143.0248,53.9608,1.4987,8.5282,1.501,1.3731,1.353,1.1364,Mud
143.1772,51.9202,1.4246,8.3079,1.3936,1.3743,1.3508,1.1587,Mud
143.3296,51.9927,1.4274,8.3147,1.4233,1.3788,1.3559,1.1895,Mud
143.482,51.7958,1.4163,8.3167,1.4118,1.3842,1.3721,1.2182,Mud
143.6344,51.7641,1.3823,8.5055,1.3912,1.392,1.3992,1.2397,Mud
143.7868,50.5437,1.363,8.2273,1.4801,1.4034,1.4322,1.2514,Mud
143.9392,49.2635,1.3344,7.984,1.3776,1.4174,1.4626,1.2629,Mud
144.244,44.6233,1.2031,7.2652,1.7691,1.446,1.4921,1.2895,Mud
144.3964,43.7802,1.2059,6.9783,1.9105,1.4659,1.4924,1.2874,Mud
144.5488,41.7253,1.167,6.5472,1.8545,1.4898,1.4908,1.2758,Mud
144.7012,41.8107,1.1457,6.6994,1.8727,1.5168,1.4942,1.2575,Mud
144.8536,41.8196,1.1801,6.5008,1.7977,1.5449,1.508,1.226,Mud
145.006,42.0054,1.1813,6.5529,1.8029,1.552,1.5335,1.2148,Mud
145.1584,43.0021,1.1665,6.9595,1.7162,1.5408,1.5696,1.2855,Mud
145.3108,44.0502,1.2208,6.9773,1.8474,1.5176,1.5945,1.4296,Mud
145.4632,48.3113,1.3349,7.6758,1.8761,1.4833,1.5888,1.461,Mud
145.6156,53.2916,1.4964,8.3273,2.2148,1.4337,1.5444,1.3418,Marl
145.768,58.4302,1.6754,8.9269,2.1787,1.3778,1.4718,1.1986,Mud
145.9204,60.9475,1.763,9.2213,2.2016,1.3309,1.3909,1.0818,Mud
146.0728,63.6624,1.8529,9.5657,1.8723,1.2956,1.3178,1.0127,Mud
146.2252,65.2862,1.9034,9.7907,1.9905,1.2698,1.2602,1.0085,Mud
146.3776,68.1928,2.0474,9.8797,2.1458,1.2487,1.2207,1.0262,Mud
146.53,67.224,1.9986,9.8544,2.2498,1.2309,1.1995,1.0352,Mud
146.6824,67.0528,2.0095,9.7357,2.3048,1.2182,1.1942,1.0399,Mud
146.8348,63.7322,1.9501,9.0187,2.0706,1.2118,1.1999,1.0477,Mud
146.9872,64.6883,1.9748,9.1808,2.0408,1.2101,1.2104,1.0545,Mud
147.1396,62.7701,1.9048,8.9756,2.1782,1.2114,1.2198,1.0608,Mud
147.292,65.4835,1.9778,9.4184,2.1449,1.2187,1.2254,1.0654,Mud
147.4444,66.6405,1.9412,10.0036,2.0264,1.2327,1.229,1.0683,Mud
147.5968,67.9413,2.0116,10.0088,1.9111,1.257,1.2343,1.0744,Mud
147.7492,65.9939,1.9564,9.7069,2.0332,1.2982,1.2464,1.0779,Mud
147.9016,63.7795,1.8574,9.5769,1.8374,1.3447,1.2726,1.0792,Mud
148.054,60.1055,1.7184,9.2125,1.6856,1.3897,1.3201,1.126,Mud
148.2064,56.2652,1.595,8.7039,1.556,1.4355,1.3903,1.2755,Mud
148.3588,53.6407,1.492,8.465,1.4675,1.4865,1.4739,1.3844,Mud
148.5112,51.3065,1.3942,8.2894,1.4923,1.5416,1.5502,1.3828,Mud
148.6636,48.7781,1.2907,8.0844,1.5354,1.5929,1.6003,1.376,Mud
148.816,48.497,1.2769,8.0748,1.4466,1.6413,1.6253,1.3695,Mud
148.9684,47.6333,1.2389,8.0204,1.5084,1.6773,1.6457,1.3459,Mud
149.1208,45.6004,1.2109,7.5329,1.5509,1.6899,1.6775,1.4125,Mud
149.2732,44.7028,1.1449,7.6314,1.5444,1.6868,1.7167,1.5742,Mud
149.4256,45.3101,1.1565,7.7579,1.5963,1.6854,1.7419,1.6272,Marl
149.578,46.0738,1.2054,7.7165,1.7918,1.6897,1.7359,1.5095,Marl
149.7304,47.4364,1.303,7.5819,1.8535,1.6969,1.7036,1.3912,Mud
149.8828,45.81,1.286,7.1603,2.0321,1.7005,1.6684,1.3814,Marl
150.0352,45.9056,1.2781,7.2369,1.9071,1.6937,1.6512,1.3991,Mud
150.1876,43.9527,1.2412,6.827,2.0201,1.672,1.6561,1.4381,Marl
150.34,45.2651,1.3136,6.8235,1.8945,1.6419,1.6677,1.4798,Mud
150.4924,46.1645,1.3494,6.9027,2.0232,1.5971,1.6562,1.4881,Marl
150.6448,48.3877,1.4308,7.1387,2.2451,1.5269,1.5978,1.4634,Marl
150.7972,48.0214,1.4497,6.911,2.335,1.4653,1.5017,1.3563,Marl
150.9496,48.8609,1.4819,6.9912,2.2488,1.425,1.4059,1.193,Marl
151.102,48.8589,1.4593,7.1229,2.1646,1.3918,1.343,1.1108,Marl
151.2544,49.1687,1.4516,7.2677,1.996,1.3838,1.3208,1.1267,Mud
151.4068,49.7215,1.4004,7.7446,1.9091,1.4186,1.3283,1.2283,Mud
151.5592,51.581,1.4252,8.1955,1.6419,1.4768,1.3518,1.2314,Mud
151.7116,51.4132,1.441,8.0493,1.6657,1.5329,1.389,1.2123,Mud
151.864,51.4878,1.4598,7.9635,1.4914,1.5975,1.4526,1.3117,Mud
152.0164,46.7196,1.3146,7.2844,1.3313,1.6631,1.5587,1.3913,Mud
152.1688,40.1314,1.1305,6.2494,1.1336,1.7204,1.7034,1.6577,Mud
152.3212,33.8193,0.9447,5.3132,0.8163,1.7627,1.8447,1.9407,Mud
152.4736,30.6455,0.8332,4.9485,0.7836,1.7913,1.9161,1.9089,Mud
152.626,30.5886,0.8648,4.7455,0.9262,1.8093,1.8793,1.7664,Sandy Mud
152.7784,31.7114,0.9329,4.7067,0.9288,1.8175,1.7617,1.6786,Sandy Mud
152.9308,34.5209,1.0153,5.1251,0.8511,1.7744,1.626,1.6168,Mud
153.0832,42.2256,1.2306,6.335,0.825,1.6512,1.5174,1.544,Mud
153.2356,53.0288,1.54,7.9877,0.8443,1.5179,1.448,1.4621,Mud
153.388,61.1121,1.7593,9.2959,0.8906,1.4014,1.4134,1.3341,Mud
153.5404,67.0175,1.9019,10.3543,1.0077,1.2979,1.3989,1.1368,Mud
153.6928,69.825,1.9622,10.9016,1.0964,1.2088,1.3892,1.0328,Mud
153.8452,73.734,2.0761,11.4883,1.1318,1.1597,1.3648,1.057,Mud
153.9976,74.7138,2.0607,11.8926,1.1633,1.1396,1.3096,1.1178,Mud
154.15,75.2374,2.1059,11.7959,1.1028,1.1303,1.2258,1.0485,Mud
154.3024,72.7168,2.0279,11.4442,1.1004,1.1248,1.138,0.8836,Mud
154.4548,67.1329,1.8551,10.6657,1.1757,1.1217,1.0758,0.8608,Mud
154.6072,62.0984,1.7063,9.9227,1.3427,1.1219,1.0565,1.0064,Mud
154.7596,60.9522,1.6701,9.7667,1.4757,1.1257,1.0832,1.109,Mud
154.912,60.3486,1.6822,9.5025,1.7685,1.1316,1.1449,1.1168,Mud
155.0644,61.7757,1.7105,9.7942,1.7555,1.1379,1.217,1.1152,Mud
155.2168,63.1575,1.772,9.8772,1.7811,1.1421,1.2708,1.1099,Mud
155.3692,62.8513,1.8198,9.4995,2.0307,1.1624,1.2915,1.1029,Mud
155.5216,64.1342,1.841,9.7868,2.2024,1.2053,1.2844,1.1001,Mud
155.674,65.8577,1.9226,9.8617,2.2241,1.2333,1.2661,1.0929,Mud
155.8264,65.9018,1.8907,10.0621,2.2292,1.2451,1.2517,1.0904,Mud
155.9788,66.5113,1.9015,10.1945,2.2879,1.2485,1.2473,1.1023,Mud
156.2836,68.6836,1.9193,10.7869,1.8852,1.2581,1.257,1.0605,Mud
156.436,68.4448,1.9249,10.6778,1.8112,1.2583,1.2633,1.0567,Mud
156.5884,68.9047,1.9435,10.7163,1.8528,1.2582,1.2668,1.0763,Mud
156.7408,66.778,1.9096,10.2329,1.967,1.2583,1.2666,1.1031,Mud
156.8932,67.0281,1.9023,10.3559,1.8465,1.2587,1.2634,1.0949,Mud
157.0456,67.5886,1.9017,10.5391,1.7559,1.2576,1.2581,1.0844,Mud
157.198,69.0342,1.9846,10.5168,1.5132,1.2539,1.2517,1.1023,Mud
157.3504,66.9176,1.8898,10.3936,1.6359,1.2488,1.2448,1.1287,Mud
157.5028,68.3882,1.9633,10.4343,1.4627,1.2432,1.2361,1.1175,Mud
157.6552,70.1201,1.9834,10.8723,1.265,1.2385,1.2247,1.1034,Mud
157.8076,72.8377,2.0887,11.1274,0.9534,1.2342,1.2134,1.0793,Mud
157.96,68.4108,1.998,10.2385,1.2069,1.2327,1.2092,1.0594,Mud
158.1124,68.9597,2.0022,10.3902,1.2799,1.2371,1.2194,1.0546,Mud
158.2648,69.9549,1.9723,10.8841,1.2092,1.2563,1.2482,1.05,Mud
158.4172,68.5497,1.9276,10.6954,1.3266,1.3102,1.2959,1.0458,Mud
158.5696,65.7767,1.8241,10.412,1.4683,1.4051,1.3606,1.0503,Mud
158.722,62.4296,1.697,10.0831,1.2313,1.5106,1.4407,1.0941,Mud
158.8744,52.8048,1.4068,8.6958,1.2597,1.6202,1.5349,1.197,Mud
159.0268,45.134,1.2342,7.2464,1.0195,1.7485,1.6366,1.4192,Mud
159.3316,36.0249,0.9975,5.7117,1.2599,1.7263,1.8165,1.9177,Mud
159.484,36.0387,0.9617,5.9257,1.5086,1.6353,1.8763,1.5829,Mud
159.6364,37.3017,1.0068,6.0668,1.5857,1.5774,1.8853,1.6048,Mud
159.7888,38.3306,1.008,6.3893,1.5614,1.5441,1.8103,1.5749,Mud
159.9412,37.8579,1.0019,6.2734,1.5531,1.523,1.6569,1.1689,Mud
160.0936,44.3002,1.1763,7.3184,1.5054,1.5071,1.4787,1.0205,Mud
160.246,52.7432,1.4263,8.5618,1.6371,1.4941,1.3326,1.0815,Mud
160.3984,63.9336,1.707,10.5067,1.8092,1.4833,1.2445,1.147,Mud
160.5508,69.7755,1.8633,11.4647,1.9123,1.4659,1.2107,1.1824,Mud
160.7032,72.8054,1.9334,12.026,1.7087,1.4392,1.2156,1.2025,Mud
160.8556,71.5189,1.8978,11.822,1.6121,1.4035,1.2394,1.2054,Mud
161.008,73.203,1.9588,12.0046,1.4845,1.3525,1.2636,1.2039,Mud
161.1604,72.4141,1.9708,11.6817,1.4236,1.3125,1.2764,1.2046,Mud
161.3128,75.679,2.0638,12.1842,1.2785,1.3151,1.2763,1.203,Mud
161.4652,74.0111,2.0535,11.7094,1.2966,1.3869,1.2697,1.2018,Mud
161.6176,74.3161,2.0614,11.7613,1.293,1.5396,1.2642,1.2019,Mud
161.77,72.4368,2.0163,11.4224,1.368,1.7522,1.2676,1.1985,Mud
161.9224,70.8481,1.9552,11.2706,1.3889,1.9828,1.2906,1.1677,Mud
